date time	display name	content
2012-11-19 03:33:42-05:00	Anthony Bitetto	@Alpo1289 Doesn't surprise me one bit.. Guy just gets it done. #Legend #NBA
2012-11-19 03:24:07-05:00	Anthony Bitetto	Battle of the Dust QB's tonight.. Pick it up #SNF
2012-11-19 02:13:11-05:00	Anthony Bitetto	Does anyone think Pitts jerseys are a little too much? Flight of the bumble bee
2012-11-18 19:55:29-05:00	Anthony Bitetto	Throwing some weight around for a little bit #Swell
2012-11-18 15:59:23-05:00	Anthony Bitetto	Incredible how much support i have received in a time of need Over 7,000 dollars in such a short time! Donate here! http://t.co/ctnq44z3
2012-11-16 04:18:27-05:00	Anthony Bitetto	Man, life can really knock you around sometimes, but the best thing about it is, theres another day tomorrow to kick it right in the face
2012-11-14 02:02:39-05:00	Anthony Bitetto	In a predators world, the lion is never afraid of the jackal. #Dexter
2012-11-13 23:59:14-05:00	Anthony Bitetto	@tneels14 always a pleasure seeing ya. Glad you kept your mitts on, don't want to hurt an old cappy. #TheBoys #HuskyRelies
2012-11-13 18:26:45-05:00	Anthony Bitetto	"@Alpo1289 @billwirtz hahaha "" check his pockets, he's stealing sushi"" haha #GoodTimes #TheBoys"
2012-11-09 04:12:16-05:00	Anthony Bitetto	Looks like Mr. Henne just earned himself a starting job. #TNF
2012-11-06 02:40:59-05:00	Anthony Bitetto	Great little night with @Valentine_s22 at Brocach. Thanks to true beauty @SFordy4 #RelicSpot
2012-11-05 04:31:01-05:00	Anthony Bitetto	Just hit over $6,000 and counting. Getting out of this mess will be much easier thanks to all of you. Donate here! http://t.co/ctnq44z3
2012-11-05 04:27:11-05:00	Anthony Bitetto	It is truly remarkable the amount of support that I have been given in raising money for my town in such a tough time. Thank you to all!!!
2012-11-04 21:08:51-05:00	Anthony Bitetto	@ABitetto7: Lambeau is unbelievable! Great day with relies @khendo86 @fosser07 @Valentine_s22 http://t.co/BZxWNUL0
2012-11-04 18:03:08-05:00	Anthony Bitetto	Insane, packer fan just for a day that's it. Still love the G-Men. #lambeau http://t.co/4qTxiCIJ
2012-11-03 19:26:32-04:00	Anthony Bitetto	But continue to spread the word and help in raising money for those people in a extreme tough time. #ThankYou http://t.co/ctnq44z3
2012-11-03 19:25:27-04:00	Anthony Bitetto	Just about $5,000 dollars! Truly amazing all the support I have received in helping my town get back to normal. It's still a long road.....
2012-11-02 20:28:51-04:00	Anthony Bitetto	http://t.co/Jfpjn9z3 This is what is happening! Its awful! Help them out!! Donate here!! http://t.co/ctnq44z3
2012-11-02 19:51:46-04:00	Anthony Bitetto	Can't thank everyone enough, Keep it going!! Over 2,500 dollars and counting. Every dollar counts! Rebuild Island Park! http://t.co/ctnq44z3
2012-11-02 17:42:27-04:00	Anthony Bitetto	@HockeyGalMke Really appreciate that! Means a lot and thank you!
2012-11-02 03:18:01-04:00	Anthony Bitetto	@DerekStepan21 Help out this small town of island park NY, destroyed by hurricane sandy! http://t.co/ctnq44z3 … … … RT and Donate! Spread it
2012-11-01 23:00:14-04:00	Anthony Bitetto	@aaronadmirals I really do appreciate that. Thank You!
2012-11-01 20:11:35-04:00	Anthony Bitetto	Amazing people,just reached over a thousand dollars. Keep it going. Couldn't be more proud of all the help.Town needs u http://t.co/ctnq44z3
2012-11-01 19:48:34-04:00	Anthony Bitetto	Follow @DonateHurricane to help out Island Park and Spread the word. Again, I can't thank everyone enough for all there help. #THANKYOU!!
2012-11-01 18:46:48-04:00	Anthony Bitetto	@JoshuaCooper Thank you!
2012-11-01 18:45:12-04:00	Anthony Bitetto	To everyone that has RT and Donated already, Thank you so much for your help. It means a lot in a huge time of need. http://t.co/ctnq44z3
2012-10-31 19:20:34-04:00	Anthony Bitetto	Please RT and help move the word and get the town back on its feet. http://t.co/ctnq44z3
2012-10-31 19:20:04-04:00	Anthony Bitetto	My Town has been destroyed due to Hurricane Sandy. Take a sec out of ur day and help my hometown get back on its feet. http://t.co/ctnq44z3
2012-10-31 00:21:25-04:00	Anthony Bitetto	@VicBartley8 sounds about right. The boys are not too happy with time Warner.
2012-10-30 21:21:55-04:00	Anthony Bitetto	Just saw some pictures from Island Park, Wow, Looks like WW3 Thoughts and Prayers and with all of you. Keep at it! Home doesnt look the same
2012-10-29 23:12:54-04:00	Anthony Bitetto	Best of luck to everyone back home. Battle through the hurricane. Stay safe and take care of each other. #IslandPark
2012-10-28 01:38:56-04:00	Anthony Bitetto	Couldn't be more happy for @BMountain46 guy works harder than anyone. Does the right thing everyday. #MountainCombo
2012-10-27 00:31:03-04:00	Anthony Bitetto	“@HuskyHockeyNews: Pimm is a one man wrecking crew out there.   Him, Saponari and Ferriero are absolutely dominating right now.” #theBoys
2012-10-20 10:06:57-04:00	Anthony Bitetto	What is going on right now, it's 5am and the cab is bumping tunes like its some opening night at a club. #RelaxPlease
2012-10-20 04:28:34-04:00	Anthony Bitetto	Tough loss tonight, was amazing to see the support from the fans. #ThankYou Texas in the morning.
2012-10-17 22:17:54-04:00	Anthony Bitetto	Great day Reading at the Lakeview school. Always nice to see different schools and be able to interact with the students. #IremeberThoseDays
2012-10-16 17:04:25-04:00	Anthony Bitetto	@khendo86 your lucky the bullets got your sandbag and not you. #StaySafe
2012-10-14 03:36:58-04:00	Anthony Bitetto	Ibanezzzzz MVP!!!!
2012-10-13 22:36:38-04:00	Anthony Bitetto	Good Luck to the Boys tonight againist BC. Im sure the @NUDoghouse will be rocking. #StayReggiee #ReggieeChantGoing
2012-10-12 02:38:14-04:00	Anthony Bitetto	This guy A-Rod is really killing the boys. #PickItUpSoon
2012-10-11 02:54:27-04:00	Anthony Bitetto	@VinnySap @pimmzo @jmanso16 @StevieMo12 @StoneyTwoOne Congrats on 1st W Best Of Luck this year to all the boys #GetTheBeanPotForReggieNation
2012-10-11 00:59:45-04:00	Anthony Bitetto	http://t.co/vijYvOTH Everyone take a look at this.. Great buddy of mine is trying to win. Unreal DJ Check it out. @Mr_Davery16 #RT #HelpHim
2012-10-10 01:17:27-04:00	Anthony Bitetto	Want to wish my great buddy a happy birthday @JustinoDangles #Avengers
2012-10-09 15:56:35-04:00	Anthony Bitetto	Gunna try and get my tiger on today. #OctoberGolf
2012-10-07 17:21:30-04:00	Anthony Bitetto	@JonBlum7 They honestly need someone to just put their team on their back doee, #ChildsPlay #DoTheGregJennings
2012-10-06 02:48:19-04:00	Anthony Bitetto	@StoneyTwoOne you know something, your really not a good friend. @StevieMo12 is in locker room F and you don't go sit with him #HeyChryss
2012-10-03 00:34:37-04:00	Anthony Bitetto	Give greenburg another at bat. That was way to quick. What ya think?
2012-10-01 22:38:54-04:00	Anthony Bitetto	Great first day on the ice with all the boys. #PeskyAds
2012-09-30 03:00:32-04:00	Anthony Bitetto	@Mulle45 Magnum, The Man, The Myth, The Legend... Milwaukee fans watch out hes in town.
2012-09-29 23:16:19-04:00	Anthony Bitetto	Back in brew city. Who's in town?
2012-09-28 14:12:17-04:00	Anthony Bitetto	@Geoffrion22 haha that's only for Indy. Really gets me in the mood for the weekend. #HangGliderToMilwaukee
2012-09-28 14:11:14-04:00	Anthony Bitetto	@lilmikey511 @porpy27 @mr_davery16 @mr_lumpy_pants looks like I have to make a stop at GameStop. #BattleRoyale #CoachMeeting
2012-09-28 02:18:55-04:00	Anthony Bitetto	Long day of driving. This Hotel bed is unreal right now. #Day1Done
2012-09-27 16:27:33-04:00	Anthony Bitetto	The Roady begins to Brew city. A cup of joe and a map. Should be good to go.
2012-09-27 15:33:38-04:00	Anthony Bitetto	@lilmikey511 I really don't even know what to say. #Impressive #CallRipleysBelieveItOrNot only thing @Mr_Davery16 can't do. #ShipInABottle
2012-09-27 00:20:10-04:00	Anthony Bitetto	@JonBlum7 you betcha. #StallMates when you getting into town?
2012-09-26 22:49:05-04:00	Anthony Bitetto	@Latta17 hah ill be getting there around Saturday. What about you?
2012-09-26 20:22:23-04:00	Anthony Bitetto	Waiting to the last minute to pack is never a good idea but always fine myself doing it. #NeverLearns
2012-09-26 18:28:57-04:00	Anthony Bitetto	Less than 48 hours till this 20hr hike across country. Heading to brew city. It's about time. #Roady
2012-09-25 22:32:05-04:00	Anthony Bitetto	If there is one good thing about that call last night, it's that I don't have to listen to ESPN talk about Tebow anymore. #MovingForward
2012-09-25 18:45:55-04:00	Anthony Bitetto	@Gaynordaboss Hope you been practicing? Quest for the cup is tonight. #LastChanceForYou
2012-09-25 04:06:05-04:00	Anthony Bitetto	@nfl And i thought the @nhl lockout was bad. What's going on here? #CaptionContest http://t.co/Xcq8u1Vw
2012-09-25 03:50:40-04:00	Anthony Bitetto	Man poor refs.. This is getting out of control. #MNF I never seen anything like that. What ya think? Pick or TD?
2012-09-25 01:54:09-04:00	Anthony Bitetto	Seattle looking like they should win the Super Bowl. #MNF 8 sacks 1st half. #Impressive
2012-09-24 01:06:37-04:00	Anthony Bitetto	@HockeyGalMke haha yea I'd say thats pretty bad. I wouldn't tell that to two many people. #ItWillBeOkay
2012-09-24 00:26:35-04:00	Anthony Bitetto	Its a satchel and Indiana Jones had one. #Hangover #GreatMovie
2012-09-22 14:11:06-04:00	Anthony Bitetto	Great skate and lift at Matthews. Nice to be back on that Ice. Going to miss it. #ReggieeNation #Huskies
2012-09-20 22:59:02-04:00	Anthony Bitetto	Just about at a week until I head out to Brew City. Can't wait any longer its been forever. #LockoutIsAwful
2012-09-19 14:22:06-04:00	Anthony Bitetto	@Klabetts @NickBitetto haha rookie mistake. That is too funny.
2012-09-18 01:48:48-04:00	Anthony Bitetto	What a mess this #MNF game is. Poor refs got there hands full tonight. #RedFlagAllNight
2012-09-17 22:41:01-04:00	Anthony Bitetto	Well this #LockOut stuff really puts a damper on September. #WhatToDo #JustKeepBattling
2012-09-17 21:20:37-04:00	Anthony Bitetto	@Pistolpat20 big day tomorrow. #BringHomeTheGold Team breakfast at Dennys #BoysClub
2012-09-17 01:30:20-04:00	Anthony Bitetto	@VicBartley8 when you heading into town? #ADontLockOut
2012-09-16 22:42:29-04:00	Anthony Bitetto	@VicBartley8. Protein shake, 12oz steak and meatloaf. Side of oatmeal. #GuidoSpecial
2012-09-16 21:27:20-04:00	Anthony Bitetto	Lobster for lunch, what do you even make for dinner to top that?
2012-09-16 20:02:52-04:00	Anthony Bitetto	I guess the giants just wanted to play half the game. #GetItDoneThen #SalsaAllAfternoon
2012-09-14 12:33:17-04:00	Anthony Bitetto	@StevieMo12 Lets do it Bobby. Not going to be the same on sunday watching the pats without ya.
2012-09-14 01:37:52-04:00	Anthony Bitetto	Look at this beauty. Long island finest. @pistolpat20 #BoysClubsBest http://t.co/t6boxsCn
2012-09-14 00:43:36-04:00	Anthony Bitetto	@jasonbohn9 looks like it's going to be hard to bring my Giant Jerseys out there. #SuperBowlChamps
2012-09-14 00:34:23-04:00	Anthony Bitetto	@jasonbohn9 Haha love it. #DedicationRightThere
2012-09-14 00:33:23-04:00	Anthony Bitetto	@bdonnaa I like it. Keep battling kid #NeverGiveUp
2012-09-14 00:27:21-04:00	Anthony Bitetto	Bears, Packers who ya got?
2012-09-14 00:26:21-04:00	Anthony Bitetto	@bdonnaa so that's it... moving on? #TwitterFollowersWantToKnow #WellBeThrilled #JustKiddin
2012-09-13 22:08:44-04:00	Anthony Bitetto	@JonBlum7 blummer Congrats man. Still working on that Lin Jersey for ya. #StallMates
2012-09-13 01:59:30-04:00	Anthony Bitetto	@BizNasty2point0 @justinbieber who going to be the first guy to jump him? #BieberFever
2012-09-12 23:00:13-04:00	Anthony Bitetto	Great fall day on the course. #TheBoys @billwirtz @alpo1289  http://t.co/9EQwQrAN
2012-09-12 20:56:01-04:00	Anthony Bitetto	A little golf then back in the gym. #2aDays
2012-09-10 20:28:43-04:00	Anthony Bitetto	@bdonnaa Haha that's hysterical #CollegeKidProblems
2012-09-10 20:25:24-04:00	Anthony Bitetto	@bdonnaa Haha could be, could of used another credit card in the hat. #PriceyNight
2012-09-10 20:14:25-04:00	Anthony Bitetto	@Porpy27 @Mr_Davery16 Haha love it. I would have to go up prior to that. Ill let ya know #MadantoryStokersMeeting #Fifa
2012-09-10 20:12:41-04:00	Anthony Bitetto	"""@bdonnaa: So hard to concentrate in class when you're all I'm thinking about"" thanks man. So kind of you. #SweetKidYouAre"
2012-09-10 15:56:04-04:00	Anthony Bitetto	@Mr_Davery16 you alright bud, rough day? Phone, missing stokers, email... I think you need me to visit. #JustSaying
2012-09-10 03:14:14-04:00	Anthony Bitetto	@VinnySap @StevieMo12 @pimmzo Pleasure hanging with these clowns today.. Really was missing kodiak. #BirdsEyeView #ImReggieeFriend
2012-09-10 03:10:09-04:00	Anthony Bitetto	"@StevieMo12 hahah ""I'm Wicked psyched to be here, you ready to rent some cars"" -Tom"
2012-09-10 03:07:06-04:00	Anthony Bitetto	Manning lookin like he should have been picked 199.. What ya think. @StevieMo12
2012-09-10 00:46:03-04:00	Anthony Bitetto	@StevieMo12 Im ready friend. #BirdsEyeView #NoBodyIs199
2012-09-10 00:40:07-04:00	Anthony Bitetto	Nothing like watching Manning #GuyJustGetsIt #ELI
2012-09-09 13:54:24-04:00	Anthony Bitetto	@Mr_Davery16 like what drink and watch football ? #CollegeBoy #DjThirsty
2012-09-09 13:49:51-04:00	Anthony Bitetto	@Valentine_s22 haha perfectly said. #SucessfulDay #RepeatDay
2012-09-08 18:37:38-04:00	Anthony Bitetto	Nothing like some college football on a Saturday
2012-09-08 02:20:47-04:00	Anthony Bitetto	Credit card game gets me every time. @nickadams Tough group to play with ordering big boy dishes. #HitsHard #ThirdTimesACharm
2012-09-08 00:43:06-04:00	Anthony Bitetto	And there it is folks @nickadams #Apps #WhatsForDinner http://t.co/wbKf9uhY
2012-09-08 00:03:11-04:00	Anthony Bitetto	So this is what @Nickadams orders #DoesntShare #ThisIsASight http://t.co/Y9BMeWG7
2012-09-07 23:01:11-04:00	Anthony Bitetto	A little dinner in Boston with the Chode family. #OhAdams #NThatGaynorKid
2012-09-06 00:56:54-04:00	Anthony Bitetto	@VicBartley8 haha just did our set, Guinea tees tonight with gold chains. #TVOutside #GameNight #Giants
2012-09-06 00:40:51-04:00	Anthony Bitetto	Giant stadium is ridiculous. #MetLife
2012-09-05 03:30:57-04:00	Anthony Bitetto	@Gwidter25 http://t.co/6oW08kyA #45Seconds #HeDidTheMark
2012-09-05 03:25:26-04:00	Anthony Bitetto	@Mr_Davery16 http://t.co/EVedSwOj #UnReal #NextYearsClassRoomVideo
2012-09-04 19:24:07-04:00	Anthony Bitetto	@JoeCannisi hahah and there he is folks.. #JoeyCans Give Him a Follow im sure you won't stop laughing with what this guy has to say.
2012-09-04 04:13:27-04:00	Anthony Bitetto	@bdonnaa you should write a love story with all these quotes #GuysInLove #GetAHoldOfYourselfBud #WatchTheNoteBook
2012-09-04 02:03:48-04:00	Anthony Bitetto	VT is killing me. #NeedPoints
2012-09-02 17:16:35-04:00	Anthony Bitetto	@Mr_Davery16 I'd be honored to buy that. #TeamPrestigeWorldWideTats #NextYearsBudget
2012-09-02 15:16:31-04:00	Anthony Bitetto	"""@Mr_Davery16: Fuckin love it! http://t.co/c1NzDFjh"" hah sick...Get me on your other arm? #BestFriends"
2012-09-02 02:45:27-04:00	Anthony Bitetto	@markmajewski What happen to the boys? Not a good outing for the Mich fans. #RollTide #NeedsToBeAtTheBigHouse
2012-09-01 16:47:17-04:00	Anthony Bitetto	Didn't know Microsoft wants to be exactly like Apple. Just change your name to #MicroApples #Clowns
2012-09-01 04:32:13-04:00	Anthony Bitetto	@BrodieReid hah there he is. #Elizabeth #TheBoysNeedAReunion @Dongara39 @pimmzo #Reggiiee
2012-09-01 03:36:06-04:00	Anthony Bitetto	The Rebound? Anyone see it? #Decisions
2012-09-01 03:03:55-04:00	Anthony Bitetto	"""@MouraMeToLove: @ABitetto7 #Mylecs are good for benders like you who still can't decide if they're a lefty or a righty."" Y I'm locked out?"
2012-09-01 02:32:08-04:00	Anthony Bitetto	@pimmzo Guy comes to Boston and is #MIA Sorry were not teamates anymore #WheresWaldo
2012-09-01 00:20:41-04:00	Anthony Bitetto	@MouraMeToLove Defiantly will be in there. #MylecShipsOnTime #NothingBeatsplasticBlades
2012-08-31 22:45:08-04:00	Anthony Bitetto	Somebody get this guy @BizNasty2point0 on the board for us, the boys want to play. #LockOut #TheAStillBattles
2012-08-31 18:02:03-04:00	Anthony Bitetto	"""@lilmikey511: I need a golf buddy"" what's wrong, I'm not good enough? #GuysADuster"
2012-08-30 20:47:55-04:00	Anthony Bitetto	"""@markmajewski: Good citizens of Boston...lock up your children. Mr. @ABitetto7 is back in the Bean..."" I'm on the prowl. #GreatToBeBack"
2012-08-30 14:26:37-04:00	Anthony Bitetto	@Mr_Davery16 does a bear sh*t in the woods? #MixerSeason #Mix3
2012-08-30 14:23:48-04:00	Anthony Bitetto	Dee Wees reunite tonight. @pimmzo @Dongara39 #WheresBrodie #ChuckWantsToPlay
2012-08-29 21:50:49-04:00	Anthony Bitetto	Beautiful day in Boston. Weird to think I'm not coming back here this year. #ReggieeNation #BoysWantABeanPotStill
2012-08-29 01:55:06-04:00	Anthony Bitetto	And that how the trip begins. #DamDogs #LockedOut @justino_twelve @JustinoDangles http://t.co/CLWWviFA
2012-08-28 14:55:22-04:00	Anthony Bitetto	@jmanso16 No way. Man, you have to see how big he got. Its crazy
2012-08-27 16:34:49-04:00	Anthony Bitetto	@pimmzo Perfect! I'll be up there waiting for ya. #MissYaBud #RoomieForLife
2012-08-25 23:02:28-04:00	Anthony Bitetto	@pimmzo When you heading to BeanTown? #RoomieDinner #MustNeeded
2012-08-25 23:01:37-04:00	Anthony Bitetto	Looking forward to spending some time in Boston before heading out. #LockOut #NiceToSeeTheBoys #TheyBetterWinABeanPot4Me
2012-08-25 20:16:16-04:00	Anthony Bitetto	@markmajewski did someone steal your phone and tweet that? #FigureItOut #NoComparison
2012-08-24 23:52:52-04:00	Anthony Bitetto	A little preseason football with the boys #Giants #Bears #NFL http://t.co/e9XIUNHL
2012-08-24 01:56:36-04:00	Anthony Bitetto	@Mulle45 I got left. #ScorpoCut
2012-08-24 01:46:57-04:00	Anthony Bitetto	@jimmycarn_96 No problem. Keep working hard and Good Luck to you in your Season. #PrestigeWorldWide #HellWeek #Survivor
2012-08-23 13:07:39-04:00	Anthony Bitetto	Last day of camp. Great week working with prestige worldwide hockey camp. #HellWeek #GoalLine
2012-08-23 13:05:46-04:00	Anthony Bitetto	@JustinoDangles to coming home?
2012-08-21 12:15:07-04:00	Anthony Bitetto	Day 2 of hell week. #PrestigeWorldwide #HellWeek
2012-08-20 02:05:13-04:00	Anthony Bitetto	Thanks Seattle. #Ichiro
2012-08-20 01:53:30-04:00	Anthony Bitetto	Watching Beckett get rocked is priceless #Yanks #MLB
2012-08-19 23:48:37-04:00	Anthony Bitetto	Yankee game with @Cfieldsy
2012-08-19 17:49:39-04:00	Anthony Bitetto	Anyone have tickets to the Yankee game tonight?
2012-08-18 20:07:35-04:00	Anthony Bitetto	And the party goes on and on #WeddingSeason
2012-08-18 05:07:01-04:00	Anthony Bitetto	Simple is, as simple does!. #WeddingSeason http://t.co/FtJvfxBv
2012-08-17 18:56:47-04:00	Anthony Bitetto	@MikeyJuice83 Red bull already? #ShareBro #GuyNeedsANewDrink
2012-08-17 17:20:24-04:00	Anthony Bitetto	@Mr_Davery16 Make sure you get back by monday. #HellWeek #GazelCamp
2012-08-17 15:31:24-04:00	Anthony Bitetto	Wedding tonight at @VillaLombardi #WeddingSeason Rule #76 No excuses, play like a champion.
2012-08-17 02:51:39-04:00	Anthony Bitetto	"@StevieMo12 What better way to start the football season. ""He has 5 Goats"". #BossBrady http://t.co/EHCo3JPG"
2012-08-16 21:33:25-04:00	Anthony Bitetto	Great skate with @JustinoDangles  #PoiseKid #RollerHockeyWho
2012-08-14 13:56:32-04:00	Anthony Bitetto	Nothing better than some eggs after a morning skate. #NeedIt
2012-08-14 02:00:55-04:00	Anthony Bitetto	Next time you guys just feed a jetski to sharkzilla, let me know. #IWantIt #SharkWeek
2012-08-11 23:02:10-04:00	Anthony Bitetto	@yellow5 @JonBlum7 hahaha thats awesome. #GreatTweet
2012-08-11 20:55:43-04:00	Anthony Bitetto	Play Suspended... Just what Tiger needs. #RelaxBro #FigureItOut
2012-08-11 19:35:26-04:00	Anthony Bitetto	Does anyone use #FourSquare ?
2012-08-11 16:09:40-04:00	Anthony Bitetto	@Mr_davery16 #DjDavie #Paddys http://t.co/QB6WT1Xi
2012-08-11 16:02:16-04:00	Anthony Bitetto	@Mr_Davery16 hahaha Yea thats more like it.
2012-08-11 15:58:34-04:00	Anthony Bitetto	@Mr_Davery16 Are your sure.. I think you drove around your block with Nike+ turned on. #GuyDoesntRun #SpecialPillDiet
2012-08-11 15:32:45-04:00	Anthony Bitetto	Who thinks Tiger will win a Major this weekend? @PGATOUR #Tiger #Major #Pga
2012-08-11 01:38:10-04:00	Anthony Bitetto	My next car #AmercianMuscle  http://t.co/feRZPI9m
2012-08-10 22:40:27-04:00	Anthony Bitetto	Nothing like a Half off happy hour.#Perfection
2012-08-10 20:04:55-04:00	Anthony Bitetto	About to enjoy a little happy hour..
2012-08-10 19:13:47-04:00	Anthony Bitetto	@emilykate82 haha If I were the preds then its not fair. #Dominate
2012-08-10 17:40:48-04:00	Anthony Bitetto	Clanging And Banging time! @Geoffrion22
2012-08-10 17:40:08-04:00	Anthony Bitetto	@Ellymania and billionssss.. Chanting.. haha
2012-08-10 17:17:00-04:00	Anthony Bitetto	How do I lose this one. #BattledHard #NHL http://t.co/ARsqIupa
2012-08-10 16:56:52-04:00	Anthony Bitetto	New to this Instagram.. kind of confusing.
2012-08-10 04:52:59-04:00	Anthony Bitetto	@jasonbohn9 haha love it! Thank god I'm a giant fan.
2012-08-10 04:45:31-04:00	Anthony Bitetto	Little cousin #Tebowing #Beauty http://t.co/Xd0k7szV
2012-08-10 01:58:08-04:00	Anthony Bitetto	Whats up with this Foursquare? #Clueless
2012-08-09 17:21:47-04:00	Anthony Bitetto	Nothing like swiping plastic, you only feel the damage once a month..
2012-08-09 14:55:40-04:00	Anthony Bitetto	@Miss_Carol74 thank you!
2012-08-09 14:55:27-04:00	Anthony Bitetto	@HockeyChick107 thank you!
2012-08-09 05:42:00-04:00	Anthony Bitetto	"""@VicBartley8: Could really go for a box of Oreos right about now"" #StayLight"
2012-08-09 02:33:58-04:00	Anthony Bitetto	Anyone know what time the USA soccer game is on tomorrow? (EsT) #MoSanity #Go4Gold
2012-08-09 02:30:34-04:00	Anthony Bitetto	Ronaldo is ridiculous. #RealMadrid
2012-08-08 21:41:51-04:00	Anthony Bitetto	@Cfieldsy I guess you ain't getting gold in tennis #Dummied #SuccessfulDay
2012-08-08 18:57:29-04:00	Anthony Bitetto	Real Madrid at Yankee stadium. Extras? #NeedToBeThere
2012-08-08 02:22:22-04:00	Anthony Bitetto	@StevieMo12 yea sound about right. And coach K responds with, Dannkkk Youuu
2012-08-07 21:19:46-04:00	Anthony Bitetto	What does the other basketball coaches say when they play USA. #SitBackNWatch #WereInTrouble
2012-08-05 15:30:21-04:00	Anthony Bitetto	#WeddingSeason
2012-08-02 19:30:32-04:00	Anthony Bitetto	"@Burdish24 Congrats man. Big ""C"" on campus. Watch out ladies. #CollegeBoys #GeliCup"
2012-07-31 21:31:56-04:00	Anthony Bitetto	@markmajewski hahah Actually the more i think about it.. Defiantly the Speed Walking. #TooCrazy4Me #ExtremeWorkout
2012-07-31 01:20:02-04:00	Anthony Bitetto	@markmajewski badminton #TrueWarriors thoughts?
2012-07-29 21:39:29-04:00	Anthony Bitetto	@msolorzaaa hope your getting ready for tonight. Expecting a lot. #KeepTheStreakAlive #Skeoo
2012-07-26 12:40:25-04:00	Anthony Bitetto	@Alpo1289 @BillWirtz I'm in. Except try finding some time with #JoeyCans. Guy just loves school. #Werido #TakeABreakGuy
2012-07-25 18:31:41-04:00	Anthony Bitetto	This Man is a survivor of the colorado shootings Help there family who just recently had a baby. Please RT and Pass. https://t.co/XqvkxfMD
2012-07-25 04:50:01-04:00	Anthony Bitetto	Anybody, Its a true tragedy to what has happen in Colorado. Please RT and help pass the word. #SupportCaleb https://t.co/XqvkxfMD
2012-07-25 03:37:56-04:00	Anthony Bitetto	@msolorzaaa the support will be there tonight. #TeamSkeoo #HangingBanners
2012-07-25 03:34:46-04:00	Anthony Bitetto	@JDanielsUnoUno that's bc your that soft tissue paper! #SoftBaby #MissMyRoomie
2012-07-24 02:45:37-04:00	Anthony Bitetto	Some day for New York.. #Wholesale #PickingUpStuds
2012-07-22 20:21:11-04:00	Anthony Bitetto	Great day on the Course. Loved kicking @NickBitetto butt today! #HitTheRangeGuy
2012-07-22 05:41:40-04:00	Anthony Bitetto	@Cfieldsy @KelsOSull yea it is! But something is missing? #MyGirl
2012-07-21 22:07:38-04:00	Anthony Bitetto	@Zay_Matt no hah... you preparing for Mondays battle? #MensLeague
2012-07-21 20:13:04-04:00	Anthony Bitetto	@GarrettNoonan13 HOLY, your living it up. #GetOutOfSchool #SummerSchoolIsNotFun #PartyAnimal
2012-07-21 20:00:22-04:00	Anthony Bitetto	@dallas_dano @joedano2011 Hope you two are setting up that party really nice.  #BlockTheStreetOff
2012-07-21 19:54:58-04:00	Anthony Bitetto	Nothing like a Block Party in NY. Hey New Yorkers, Im sure you can relate #JustWild #LugeShots #DanceParty
2012-07-21 03:46:41-04:00	Anthony Bitetto	A little late night Bounceball at the school yard. Nothing like some #GoodOldFun in IP. Love it #TheBoys
2012-07-21 01:19:16-04:00	Anthony Bitetto	@Mr_Davery16 what a dud! #FigureItOut
2012-07-21 01:15:28-04:00	Anthony Bitetto	@msolorzaaa @bdonnaa @Alpo1289 Anybody down for some BounceBall? #GoodOldDays
2012-07-20 20:34:25-04:00	Anthony Bitetto	@WildfireRest No Problem ill be back. Definitely worth it. #ThankYou
2012-07-20 18:14:49-04:00	Anthony Bitetto	@JonBlum7 What size? If I can get one its all yours. #StallMates
2012-07-20 17:46:22-04:00	Anthony Bitetto	Just landed in New York. What's going on tonight? #NY #Home
2012-07-20 13:40:45-04:00	Anthony Bitetto	Heading back to New York today. #WhatAVacation @Cfieldsy
2012-07-20 13:39:54-04:00	Anthony Bitetto	Thoughts and Prayers go out to the people in Colorado. What a tragedy.
2012-07-19 23:56:38-04:00	Anthony Bitetto	Going to wildfire for a little steak dinner. What to order? #Choices
2012-07-19 23:55:07-04:00	Anthony Bitetto	"""@BMountain46: I think im gunna start dishin out knuckle sandwiches again. Or at least threaten to. Never hear about them. ""Combo Club Titty"
2012-07-19 21:45:19-04:00	Anthony Bitetto	@JDanielsUnoUno hahaha ohh the rooks. #Priceless #TooFunny
2012-07-19 18:22:37-04:00	Anthony Bitetto	"""Everyday isn't sunny. Somedays your the pigeon somedays your the statue"" #KeepBattling"
2012-07-19 17:10:48-04:00	Anthony Bitetto	@indianaice I'm coming back to Indy in early August. Anything going on? #MissIndy
2012-07-19 15:02:58-04:00	Anthony Bitetto	Is Zuckerberg serious.. He only eats meat from animals he kills. #Really? #NoOneWillLikeThatStatus #Weirdo
2012-07-19 14:15:18-04:00	Anthony Bitetto	What the heck is this #FollowTom thing trending? #SoConfused
2012-07-19 13:57:47-04:00	Anthony Bitetto	Mr. Tiger, what do ya say .. win this weekend? #ShutEveryoneUp @PGATOUR #Open
2012-07-18 23:08:46-04:00	Anthony Bitetto	@bdonnaa @mj_angelone To WORK, coach O'Ryan SIr. #GreatFlick
2012-07-18 19:31:06-04:00	Anthony Bitetto	Clanging and banging time. Then a pool workout. #NoCocktailsToday
2012-07-18 03:20:49-04:00	Anthony Bitetto	@TNCodes thank you. Just got to it. #Savages
2012-07-18 03:17:16-04:00	Anthony Bitetto	@bdonnaa @msolorzaaa in bounceball?
